Date,DayOfWeek,Month,Year,Is_Weekend,Is_Holiday,Product_ID,Category,Base_Price,Discount_Percentage,Current_Price,Store_ID,Store_Type,Competitor_Price,Footfall_Index,Avg_Temperature,Rainfall_mm,Social_Media_Sentiment,Lead_Time_Days,Safety_Stock_Level,Stock_On_Hand,Daily_Units_Sold
1/1/2023,6,1,2023,1,0,1006,Clothing,218.01,0.25,163.51,16,Rural,202.19,92.8,9.2,8.9,0.11,14,137,152,96
2/23/2023,3,2,2023,0,0,1001,Grocery,140.98,0.42,81.77,15,Urban,131.41,73.6,14.6,0.8,0.66,13,48,31,120
9/16/2023,5,9,2023,1,0,1014,Clothing,444.44,0.25,333.33,5,Urban,406.83,117.4,31.9,4,0.93,11,166,16,84
5/24/2023,2,5,2023,0,0,1007,Electronics,25.09,0.37,15.81,11,Rural,23.61,103.4,14.2,6.2,0.97,14,117,370,155
1/12/2023,3,1,2023,0,0,1006,Clothing,457.3,0.07,425.29,15,Rural,477.01,152.3,-4.4,9.9,0.24,10,194,300,51
11/26/2023,6,11,2023,1,0,1014,Clothing,417.33,0.13,363.08,18,Urban,443.11,195,12.6,13.7,0.81,3,183,304,105
8/12/2023,5,8,2023,1,1,1013,Home,152.3,0.37,95.95,13,Urban,150.85,104.5,27.8,7.7,0.35,13,170,342,118
9/29/2023,4,9,2023,0,0,1007,Electronics,395.7,0.08,364.04,4,Rural,396.22,59.3,26.2,5.3,0.9,7,147,145,55
12/24/2023,6,12,2023,1,0,1011,Electronics,20.45,0.18,16.77,17,Rural,18.54,184.6,15.5,2.8,0.79,2,195,74,159
6/5/2023,0,6,2023,0,0,1012,Clothing,483.6,0.13,420.73,4,Rural,441.94,55.7,5,0.6,0.07,1,34,378,34
1/8/2023,6,1,2023,1,0,1010,Home,265.66,0.17,220.5,16,Urban,252.78,192.9,13.6,6.2,0.41,9,83,123,126
5/2/2023,1,5,2023,0,0,1016,Clothing,155.12,0.35,100.83,15,Rural,156.48,149.7,17.5,24.6,0.34,6,48,51,150
12/14/2023,3,12,2023,0,0,1016,Clothing,184.48,0.18,151.27,14,Rural,193.32,191.3,35,6.7,0.79,9,25,403,167
6/13/2023,1,6,2023,0,0,1003,Grocery,37.87,0.28,27.27,12,Urban,38.67,79.9,20.8,0.1,0.41,12,197,189,116
3/31/2023,4,3,2023,0,0,1007,Grocery,494.73,0.05,469.99,3,Rural,484.06,56.1,22.8,3.4,0.68,3,165,140,17
5/16/2023,1,5,2023,0,1,1004,Home,24.45,0.4,14.67,10,Urban,22.58,123.2,14.7,4.8,0.6,3,181,87,134
7/5/2023,2,7,2023,0,0,1015,Beauty,329.18,0.18,269.93,8,Urban,347.66,117.6,9.2,5.9,0.98,10,195,426,100
11/12/2023,6,11,2023,1,0,1003,Grocery,224.15,0.32,152.42,6,Rural,218.04,99.7,27.5,6.4,0.94,12,41,83,134
6/27/2023,1,6,2023,0,0,1014,Beauty,474.71,0.36,303.81,14,Urban,497.12,193.6,14.8,4.1,0.43,3,72,242,101
1/28/2023,5,1,2023,1,0,1011,Electronics,126.77,0.1,114.09,17,Urban,127.1,173.4,34.8,1.3,0.72,2,102,105,154
8/8/2023,1,8,2023,0,0,1004,Grocery,268.38,0.44,150.29,19,Rural,281.19,149.2,13.3,14.3,0.83,13,54,91,123
12/23/2023,5,12,2023,1,0,1015,Grocery,243.77,0.31,168.2,16,Urban,263.63,74.4,-2.3,6,0.9,11,62,354,106
2/10/2023,4,2,2023,0,1,1013,Home,352.92,0.21,278.81,15,Urban,382.64,160.1,22.3,1.4,0.07,6,198,20,95
8/16/2023,2,8,2023,0,0,1009,Beauty,38.67,0.09,35.19,15,Rural,38.94,159.1,-3.1,1.9,0.3,3,59,5,146
7/11/2023,1,7,2023,0,1,1006,Grocery,100.93,0.47,53.49,1,Urban,101.16,113.8,5,12.8,0.32,5,164,454,129
5/25/2023,3,5,2023,0,0,1012,Grocery,111.21,0.38,68.95,12,Urban,106,188.7,9.1,10.9,0.43,13,35,220,140
7/20/2023,3,7,2023,0,0,1019,Home,370.38,0.1,333.34,10,Urban,402.66,75,24.6,2.6,0.17,11,140,308,71
7/31/2023,0,7,2023,0,0,1004,Home,98.62,0.17,81.85,14,Urban,97.79,90.1,14.8,0.2,0.5,5,99,86,132
8/8/2023,1,8,2023,0,0,1002,Beauty,288.88,0.4,173.33,10,Rural,267.36,59.5,-3.9,0.2,0.66,10,48,179,108
8/28/2023,0,8,2023,0,0,1014,Electronics,111.55,0.35,72.51,10,Rural,110.05,169.3,19.7,1.7,0.5,3,172,452,139
2/15/2023,2,2,2023,0,0,1003,Electronics,431.5,0.38,267.53,20,Urban,399.31,143.3,11.5,5,0.67,3,62,341,104
2/4/2023,5,2,2023,1,0,1014,Clothing,471.38,0.22,367.68,11,Rural,471.62,97.2,31.9,4.4,0.07,1,183,392,56
9/10/2023,6,9,2023,1,0,1013,Grocery,261.65,0.36,167.46,16,Urban,264.86,74.6,15,5,0.88,6,31,351,101
3/23/2023,3,3,2023,0,0,1019,Beauty,179.39,0.19,145.31,9,Urban,173.57,56,23.4,6.3,0.94,3,197,245,109
9/13/2023,2,9,2023,0,0,1018,Grocery,120.86,0.11,107.57,15,Rural,110.51,75,3.8,0.1,0.62,1,143,457,92
7/16/2023,6,7,2023,1,0,1012,Beauty,29.64,0.32,20.16,14,Rural,32.27,118,25.4,0.6,0.88,13,61,173,162
10/30/2023,0,10,2023,0,0,1009,Beauty,137.91,0.49,70.33,19,Urban,145.45,87.1,23.8,2.2,0.13,14,84,490,103
1/10/2023,1,1,2023,0,1,1004,Beauty,328.85,0.16,276.23,9,Urban,351.14,88.8,31.2,0.8,0.8,14,82,112,84
11/8/2023,2,11,2023,0,0,1019,Grocery,269.14,0.23,207.24,4,Urban,261.97,181.3,-3.6,0.4,0.12,13,38,475,92
10/13/2023,4,10,2023,0,1,1019,Home,472.3,0.34,311.72,7,Urban,496.94,127.3,12.9,5.1,0.41,10,180,458,102
8/30/2023,2,8,2023,0,0,1005,Grocery,201.16,0.27,146.85,8,Urban,200.57,159.4,22.2,8.4,0.32,9,131,70,131
9/8/2023,4,9,2023,0,0,1003,Beauty,348.46,0.42,202.11,8,Rural,327.63,55.4,-1.2,7,0.59,11,171,157,88
12/31/2023,6,12,2023,1,0,1001,Clothing,247.21,0.38,153.27,19,Urban,228.64,104.8,11.4,8.5,0.3,1,168,298,104
1/5/2023,3,1,2023,0,0,1015,Electronics,258.73,0.03,250.97,15,Rural,250.71,121.9,32.7,5.5,0.64,5,95,236,88
4/29/2023,5,4,2023,1,0,1017,Beauty,137.55,0.5,68.78,16,Urban,127.58,78,12.4,6.6,0.37,5,55,186,120
10/16/2023,0,10,2023,0,0,1004,Clothing,230.2,0.38,142.72,9,Urban,253.14,68,34.4,1.6,0.86,2,13,242,112
3/6/2023,0,3,2023,0,0,1003,Home,238.04,0.43,135.68,12,Urban,216.58,180.5,-2.7,24.8,0.63,14,11,165,137
5/26/2023,4,5,2023,0,0,1012,Beauty,354.79,0.33,237.71,16,Urban,350.61,190.9,23.7,1,0.22,14,142,33,119
8/12/2023,5,8,2023,1,0,1018,Clothing,470.62,0.43,268.25,4,Rural,466.11,61.8,18.2,1.2,0.34,13,55,254,95
8/27/2023,6,8,2023,1,0,1001,Beauty,168.01,0.06,157.93,5,Urban,161.31,102.4,15,1.7,0.85,1,88,301,110
6/26/2023,0,6,2023,0,0,1012,Grocery,25.89,0.17,21.49,8,Urban,26.26,193.7,33.8,18.5,0.39,6,156,219,163
9/24/2023,6,9,2023,1,0,1010,Clothing,250.67,0.44,140.38,1,Rural,233.12,62.5,0.2,22.2,0.54,7,175,31,123
12/7/2023,3,12,2023,0,0,1003,Grocery,274.51,0.1,247.06,6,Rural,290.1,146.5,30.8,7.9,0.65,11,68,399,104
10/9/2023,0,10,2023,0,0,1019,Grocery,88.38,0.04,84.84,15,Urban,85.42,195.8,22.6,5,0.35,11,81,422,147
3/4/2023,5,3,2023,1,0,1019,Clothing,381.43,0.39,232.67,4,Urban,388.4,196.7,5.4,3.7,0.29,9,29,256,127
8/5/2023,5,8,2023,1,0,1014,Electronics,492.54,0.42,285.67,11,Rural,513.78,120.7,31.1,17.6,0.48,8,62,481,100
12/8/2023,4,12,2023,0,0,1003,Clothing,473.16,0.08,435.31,5,Rural,509.98,74.4,12.2,5.9,0.21,10,116,232,49
11/11/2023,5,11,2023,1,0,1008,Electronics,102.57,0.43,58.46,18,Rural,109.46,80.3,27.6,14.5,0.28,3,64,440,124
10/10/2023,1,10,2023,0,0,1006,Beauty,438.3,0.34,289.28,15,Urban,447.79,183.4,10.6,1.9,0.06,9,176,214,90
6/26/2023,0,6,2023,0,0,1018,Beauty,353.72,0.26,261.75,18,Rural,345.82,186.8,29,2,0.3,1,130,241,115
4/8/2023,5,4,2023,1,0,1018,Clothing,229.65,0.42,133.2,20,Urban,229.8,141.2,20.5,9.6,0.32,13,173,244,117
4/15/2023,5,4,2023,1,0,1005,Beauty,272.6,0.21,215.35,13,Urban,287.25,164.9,0.6,0.8,0.96,6,195,19,133
4/9/2023,6,4,2023,1,0,1005,Home,425.55,0.1,383,5,Rural,457.68,161,21,14.6,0.59,13,24,209,89
11/7/2023,1,11,2023,0,0,1019,Grocery,242.67,0.14,208.7,1,Urban,223.44,149.3,2.7,3.5,0.79,14,10,209,119
1/6/2023,4,1,2023,0,0,1014,Grocery,189.74,0.25,142.3,18,Urban,185.37,174.1,11.5,13,0.05,10,104,425,123
7/16/2023,6,7,2023,1,0,1014,Electronics,249.16,0.27,181.89,14,Urban,262.92,152.8,1.8,2.1,0.11,2,146,487,126
12/17/2023,6,12,2023,1,0,1019,Beauty,291.67,0.4,175,5,Urban,287.68,130.1,-4.1,6.3,0.81,10,160,468,131
5/13/2023,5,5,2023,1,0,1008,Electronics,98.59,0.4,59.15,6,Rural,95.28,85.5,3.5,3.3,0.62,9,189,71,138
12/24/2023,6,12,2023,1,0,1003,Grocery,450.95,0.29,320.17,16,Rural,442.95,161.6,16.5,4.9,0.19,9,163,161,88
9/16/2023,5,9,2023,1,0,1017,Grocery,338.72,0.39,206.62,12,Urban,345.69,121,14.3,3.5,0.4,8,197,177,91
1/23/2023,0,1,2023,0,0,1017,Beauty,318.47,0.1,286.62,20,Urban,350.3,94.2,15.1,17.1,0.54,13,27,10,77
2/22/2023,2,2,2023,0,0,1004,Home,54.25,0.03,52.62,18,Rural,54.17,170.3,4.9,5.9,0.84,11,114,362,161
6/14/2023,2,6,2023,0,0,1019,Home,304.07,0.44,170.28,2,Rural,286.34,154.5,22.4,1.4,0.06,7,195,498,113
7/21/2023,4,7,2023,0,0,1010,Beauty,64.88,0.04,62.28,13,Urban,60.51,190.6,23.2,12,0.6,14,74,298,152
3/24/2023,4,3,2023,0,0,1004,Beauty,43.96,0.12,38.68,17,Rural,39.94,74.8,9.3,1.7,0.72,6,86,265,131
5/25/2023,3,5,2023,0,0,1003,Electronics,266.02,0.35,172.91,17,Rural,269.15,147.4,30.2,2.3,0.98,2,125,7,126
3/26/2023,6,3,2023,1,0,1011,Beauty,204.38,0.2,163.5,16,Urban,206.2,86.6,20.8,0.5,0.81,14,78,494,114
3/19/2023,6,3,2023,1,0,1001,Home,296.46,0.44,166.02,18,Urban,278.98,185.5,23.5,11.5,0.28,4,151,455,113
1/1/2023,6,1,2023,1,0,1012,Beauty,49.16,0.15,41.79,8,Urban,51.08,64.9,6.1,1.7,0.71,10,183,274,137
2/20/2023,0,2,2023,0,0,1009,Electronics,218.34,0.01,216.16,3,Rural,228.87,148.4,-5,1.5,0.76,7,84,192,122
6/22/2023,3,6,2023,0,1,1008,Electronics,91.52,0.15,77.79,17,Urban,87.11,168.7,29.6,12.6,0.73,14,169,310,170
7/24/2023,0,7,2023,0,0,1009,Electronics,493.61,0.29,350.46,18,Urban,478.22,103.2,27.9,8.2,0.82,13,60,435,70
9/17/2023,6,9,2023,1,0,1006,Electronics,282.77,0.19,229.04,6,Urban,310.51,193.1,-0.1,0.8,0.9,6,24,258,130
10/15/2023,6,10,2023,1,0,1003,Clothing,345.28,0.27,252.05,8,Rural,336.6,177.6,10,7.3,0.1,9,190,52,111
2/3/2023,4,2,2023,0,0,1018,Beauty,166.08,0.44,93,13,Urban,174.74,94.2,21.5,12.2,0.1,13,78,299,111
12/14/2023,3,12,2023,0,0,1009,Grocery,51.9,0.46,28.03,8,Rural,51.41,51.1,21.1,0.4,0.8,13,24,95,141
4/5/2023,2,4,2023,0,0,1002,Beauty,488.06,0.13,424.61,19,Rural,516.69,94.5,29.4,8.7,0.25,5,39,303,44
3/13/2023,0,3,2023,0,0,1018,Clothing,146.7,0.23,112.96,6,Urban,154.59,92.2,0.6,4,0.06,12,87,309,104
2/8/2023,2,2,2023,0,0,1001,Electronics,214.79,0.27,156.8,15,Urban,222,183.5,12.2,5.5,0.4,12,161,399,126
6/3/2023,5,6,2023,1,0,1019,Clothing,326.68,0.47,173.14,10,Urban,349.86,195.1,-1.1,3.4,0.82,6,44,413,160
9/7/2023,3,9,2023,0,0,1009,Home,17.23,0.5,8.62,17,Rural,18.74,60.6,10.6,6,0.13,10,78,496,123
6/11/2023,6,6,2023,1,0,1001,Home,406.08,0.12,357.35,1,Urban,412.58,120.7,-4.4,0.2,0.67,6,149,91,98
4/28/2023,4,4,2023,0,0,1001,Beauty,270.61,0.36,173.19,7,Urban,256.4,132.2,30.9,7.2,0,14,55,411,134
9/16/2023,5,9,2023,1,0,1016,Beauty,142.72,0.19,115.6,13,Urban,139.83,63.9,16.1,0.2,0.11,8,135,143,95
11/2/2023,3,11,2023,0,0,1015,Grocery,35.5,0,35.5,3,Urban,37.33,106.6,29,3,0.35,8,173,488,142
9/25/2023,0,9,2023,0,0,1015,Grocery,85.44,0,85.44,19,Rural,88.02,97.6,-2.6,0.8,0.08,6,94,306,111
2/23/2023,3,2,2023,0,0,1013,Home,448.04,0.23,344.99,15,Rural,419.17,130.4,4.1,8.7,0.85,8,57,416,80
8/24/2023,3,8,2023,0,0,1006,Electronics,344.58,0.24,261.88,5,Rural,313.65,149.2,5.4,1.9,0.86,7,76,408,94
8/10/2023,3,8,2023,0,0,1010,Clothing,128.7,0.01,127.41,11,Urban,133.41,155.5,10.5,3,0.76,1,191,17,157
9/8/2023,4,9,2023,0,0,1000,Grocery,37.47,0.34,24.73,18,Urban,35.6,70.5,27.1,2.8,0.24,5,98,125,131
11/9/2023,3,11,2023,0,1,1010,Grocery,346.85,0.15,294.82,3,Rural,346.83,171.9,10.5,7.4,0.52,11,173,153,100
4/22/2023,5,4,2023,1,0,1003,Electronics,288.34,0.28,207.6,6,Urban,302.57,151.8,3.2,3.3,0.18,10,61,5,118
9/12/2023,1,9,2023,0,0,1006,Electronics,205.24,0.15,174.45,3,Rural,207.81,183.4,-2.4,7.8,0.28,10,31,421,107
10/30/2023,0,10,2023,0,0,1014,Beauty,184.99,0.08,170.19,5,Urban,169.57,117.4,-1.8,0.4,0.52,13,175,427,110
7/26/2023,2,7,2023,0,0,1017,Clothing,112.32,0.2,89.86,9,Urban,105.26,184.1,25.4,1.1,0.74,10,108,450,144
8/17/2023,3,8,2023,0,0,1011,Electronics,336.46,0.12,296.08,19,Rural,317.57,179.9,12.8,4,0.09,5,199,426,111
12/7/2023,3,12,2023,0,1,1016,Grocery,485.48,0.27,354.4,13,Rural,461.97,115.8,24,14.7,0.3,10,140,389,84
3/7/2023,1,3,2023,0,0,1000,Grocery,91.98,0.1,82.78,6,Rural,93.18,107.2,22.3,0.4,0.93,14,97,333,143
3/16/2023,3,3,2023,0,0,1010,Home,300.57,0.25,225.43,11,Urban,300.81,189.9,0.4,0.2,0.43,9,145,447,129
4/13/2023,3,4,2023,0,0,1000,Electronics,214.97,0.08,197.77,14,Urban,202.21,157.3,0.7,0.9,0.94,7,127,337,119
7/11/2023,1,7,2023,0,0,1014,Beauty,226.11,0.34,149.23,6,Urban,206.55,189.2,25.2,5.1,0.99,7,48,335,153
9/9/2023,5,9,2023,1,0,1009,Clothing,130.8,0.38,81.1,6,Rural,122.2,169.5,23.9,2.5,0.53,10,27,87,136
8/14/2023,0,8,2023,0,0,1006,Beauty,413.44,0.06,388.63,17,Rural,453.49,141.4,10.1,8.7,0.29,2,114,268,55
10/21/2023,5,10,2023,1,0,1001,Grocery,245.2,0.23,188.8,11,Urban,243.66,67.4,-1.9,0.4,0.79,8,140,64,102
11/2/2023,3,11,2023,0,0,1009,Beauty,273.99,0.04,263.03,15,Rural,294.12,93.7,-4.5,1.1,0.16,3,155,165,84
4/8/2023,5,4,2023,1,1,1003,Grocery,155.86,0.3,109.1,9,Rural,166.73,195.3,6.5,1.8,0.25,9,89,63,152
12/4/2023,0,12,2023,0,0,1011,Grocery,95,0.13,82.65,17,Rural,95.22,97.9,-4.6,4.9,0.78,6,126,269,115
10/13/2023,4,10,2023,0,0,1018,Grocery,47.53,0.26,35.17,7,Urban,49.49,64,4.2,5.8,0.43,9,10,144,105
12/1/2023,4,12,2023,0,0,1010,Grocery,358.49,0.26,265.28,7,Urban,336.46,156.1,11.8,0.7,0.2,9,126,376,93
12/13/2023,2,12,2023,0,0,1007,Grocery,102.14,0.46,55.16,1,Rural,105.99,160.1,-0.1,14.4,0.65,7,137,332,141
11/4/2023,5,11,2023,1,1,1017,Home,346.59,0.27,253.01,8,Urban,330.81,92.8,-0.8,2.1,0.73,10,35,268,102
9/6/2023,2,9,2023,0,0,1010,Beauty,198.24,0.29,140.75,5,Rural,211.41,94.7,30.9,6.2,0.13,12,189,328,92
6/15/2023,3,6,2023,0,0,1010,Home,210.81,0.2,168.65,19,Rural,193.26,120.3,18.4,3.7,0.28,8,21,389,127
12/1/2023,4,12,2023,0,0,1012,Home,237.24,0.47,125.74,8,Rural,250.2,53.3,32.4,1.3,0.22,2,47,5,98
1/30/2023,0,1,2023,0,1,1002,Electronics,187.02,0.39,114.08,17,Urban,172.06,168.4,8.8,9.4,0.38,5,94,120,133
9/4/2023,0,9,2023,0,0,1011,Electronics,54.81,0.14,47.14,19,Urban,58.99,97.6,22.1,8.5,0.76,3,178,349,123
4/16/2023,6,4,2023,1,0,1002,Electronics,158.27,0.42,91.8,12,Urban,152.07,178.1,3.2,2.5,0.71,1,62,420,141
2/20/2023,0,2,2023,0,0,1009,Clothing,333.55,0.22,260.17,15,Urban,343.85,170.4,19.7,4.4,0.66,13,22,312,109
3/22/2023,2,3,2023,0,1,1016,Electronics,334.56,0.41,197.39,4,Urban,333.72,149.2,0.2,1.5,0.01,6,137,308,99
5/13/2023,5,5,2023,1,0,1001,Beauty,146.68,0.41,86.54,12,Urban,142.76,98.7,-4.9,5.9,0.14,13,85,301,102
10/12/2023,3,10,2023,0,0,1016,Home,232.75,0.09,211.8,13,Urban,239.52,127.4,32.3,1.8,0.22,12,22,333,113
5/18/2023,3,5,2023,0,0,1015,Beauty,100.76,0.35,65.49,14,Urban,109.78,116.7,17.2,9.3,0.27,9,155,131,116
7/3/2023,0,7,2023,0,0,1001,Electronics,109.13,0.15,92.76,5,Urban,99.12,100.8,32.1,1.2,0.15,2,156,289,118
11/26/2023,6,11,2023,1,0,1019,Clothing,16.41,0.15,13.95,16,Urban,17.78,177.2,8.4,0.1,0.41,9,156,449,167
9/30/2023,5,9,2023,1,0,1005,Clothing,448.89,0.15,381.56,7,Urban,458.68,122.5,8.1,1.6,0.08,8,57,446,50
12/6/2023,2,12,2023,0,0,1009,Home,109.3,0.36,69.95,15,Rural,116.02,174.9,11,1.1,0.75,11,80,188,149
3/10/2023,4,3,2023,0,0,1009,Beauty,117.63,0.11,104.69,13,Urban,114.9,65.8,23.2,3.5,0.79,9,165,208,100
2/3/2023,4,2,2023,0,0,1007,Grocery,143.4,0,143.4,16,Urban,142.59,71.2,17.6,1.1,0.57,5,101,41,108
9/19/2023,1,9,2023,0,0,1000,Beauty,68.07,0.36,43.56,12,Rural,73.09,196.6,32,7.2,0.09,13,156,77,152
2/22/2023,2,2,2023,0,0,1012,Electronics,321.44,0.09,292.51,7,Rural,315.97,138.2,-4,1.4,0.89,2,95,319,99
7/24/2023,0,7,2023,0,0,1008,Grocery,42.2,0.05,40.09,16,Urban,42.49,126.5,23.3,6.1,0.97,10,92,498,141
5/6/2023,5,5,2023,1,0,1009,Clothing,71.43,0.12,62.86,13,Rural,64.58,128.5,8.2,4.3,0.2,10,57,144,146
8/23/2023,2,8,2023,0,0,1014,Home,324.15,0.19,262.56,3,Rural,302.02,82.3,2.2,21.4,0.7,6,38,444,82
2/12/2023,6,2,2023,1,0,1004,Home,173.13,0.24,131.58,15,Rural,178.04,157.8,15.4,46.1,0.84,7,185,373,128
8/28/2023,0,8,2023,0,0,1015,Clothing,355.43,0.02,348.32,3,Urban,370.85,62.7,15.2,10.2,0.54,3,28,285,50
4/21/2023,4,4,2023,0,0,1012,Electronics,280.93,0.49,143.27,7,Rural,285.57,136,0.5,7.1,0.32,14,108,170,98
9/6/2023,2,9,2023,0,0,1019,Clothing,131.73,0.36,84.31,18,Urban,122.33,135.6,3.1,2.4,0.48,6,56,92,126
5/31/2023,2,5,2023,0,1,1017,Electronics,327.16,0.16,274.81,14,Urban,323.59,187.1,11.3,7,0.51,6,98,262,102
7/2/2023,6,7,2023,1,0,1010,Grocery,62.56,0.16,52.55,18,Rural,60.75,128.9,11.4,15.7,0.4,8,69,456,148
12/2/2023,5,12,2023,1,0,1008,Clothing,270.52,0.22,211.01,19,Urban,270.29,70.6,7.7,0.1,0.93,1,185,429,108
4/5/2023,2,4,2023,0,0,1015,Electronics,221.39,0.31,152.76,14,Rural,237.79,135.9,0.9,3.9,0.74,4,157,22,127
1/8/2023,6,1,2023,1,0,1001,Grocery,137.6,0.07,127.97,20,Urban,145.19,63.7,-4.8,1.2,0.24,1,156,291,112
12/26/2023,1,12,2023,0,0,1001,Clothing,303.98,0.09,276.62,6,Rural,278.69,80.6,33.8,4.1,0.59,8,51,141,68
7/3/2023,0,7,2023,0,0,1011,Home,436.31,0.43,248.7,8,Urban,470.37,54.7,32.7,3.1,0.69,2,86,147,83
10/8/2023,6,10,2023,1,0,1007,Clothing,499.46,0.13,434.53,7,Urban,496.64,127,14.3,4.3,0.14,8,85,439,44
7/14/2023,4,7,2023,0,0,1008,Beauty,305.84,0.19,247.73,20,Urban,320.76,62.7,34.8,4,0.36,3,186,115,71
12/18/2023,0,12,2023,0,0,1011,Clothing,205.33,0.44,114.98,18,Urban,190.55,120.4,21.9,16.1,0.91,8,152,80,134
7/14/2023,4,7,2023,0,0,1008,Beauty,116.48,0.33,78.04,18,Urban,120.46,189.9,-2.2,4,0.57,6,197,415,147
6/4/2023,6,6,2023,1,1,1009,Grocery,132.26,0.17,109.78,15,Rural,125.29,158,-0.3,9.4,0.22,1,77,24,151
4/3/2023,0,4,2023,0,0,1001,Clothing,242.33,0.34,159.94,20,Urban,239.34,61.6,31.6,1.9,0.12,7,88,114,85
6/9/2023,4,6,2023,0,0,1015,Grocery,186.8,0.01,184.93,19,Rural,168.75,83.6,20.2,2.9,0.52,13,164,93,106
3/2/2023,3,3,2023,0,0,1019,Grocery,457.34,0.37,288.12,2,Urban,425.47,151,28.7,3.2,0.55,7,84,304,96
5/2/2023,1,5,2023,0,0,1006,Electronics,187.31,0.24,142.36,8,Urban,172.03,184.2,30.9,1.6,0.33,6,192,184,134
2/20/2023,0,2,2023,0,0,1001,Grocery,189.86,0.41,112.02,11,Rural,179.98,54.9,12.9,2.4,0.63,1,96,282,103
10/4/2023,2,10,2023,0,0,1000,Grocery,194.85,0.48,101.32,18,Urban,179.26,171.9,-3.1,4.6,0.07,5,24,154,134
1/5/2023,3,1,2023,0,0,1018,Clothing,419.13,0.46,226.33,13,Rural,435.22,134.3,2.5,4.3,0.15,1,189,173,115
4/2/2023,6,4,2023,1,1,1003,Clothing,327.14,0.45,179.93,9,Rural,296.33,131.9,-2.3,5.1,0.55,1,168,350,135
6/19/2023,0,6,2023,0,0,1001,Home,309.01,0.26,228.67,9,Urban,316.29,193.7,2.5,2.2,0.06,6,99,172,108
11/13/2023,0,11,2023,0,0,1013,Electronics,170.4,0.18,139.73,17,Rural,158.16,162.1,11.4,1.9,0.88,8,16,153,135
1/22/2023,6,1,2023,1,0,1001,Grocery,409.86,0.23,315.59,7,Rural,446.35,177.5,-0.3,4.7,0.14,1,22,13,98
11/22/2023,2,11,2023,0,0,1014,Electronics,23.99,0.34,15.83,9,Urban,26.07,103.1,1.7,0.7,0.67,2,191,377,147
1/1/2023,6,1,2023,1,0,1011,Beauty,436.04,0.44,244.18,1,Rural,412.1,133.2,12.8,1.5,0.39,5,22,303,122
5/13/2023,5,5,2023,1,0,1004,Grocery,258.81,0.1,232.93,2,Urban,264.73,142.3,8.6,0.2,0.4,8,157,127,121
8/21/2023,0,8,2023,0,0,1019,Electronics,202.13,0.46,109.15,4,Urban,183.05,98.2,13.7,0.4,0.76,11,19,340,120
1/12/2023,3,1,2023,0,0,1006,Home,251.1,0.41,148.15,14,Rural,272.78,135.5,12.2,1.4,0.5,4,133,91,125
12/12/2023,1,12,2023,0,0,1009,Home,335.37,0.49,171.04,4,Rural,336.91,85.5,20.8,0.1,0.73,14,189,270,108
2/15/2023,2,2,2023,0,0,1013,Grocery,11.32,0.44,6.34,2,Rural,10.29,71.5,32.5,1.4,0.51,5,174,221,124
2/3/2023,4,2,2023,0,0,1013,Beauty,436.42,0.14,375.32,8,Rural,422.67,106.1,-0.7,5.3,0.59,10,189,472,78
3/19/2023,6,3,2023,1,0,1004,Home,226.14,0.05,214.83,18,Rural,207,160.9,-1,0.3,0.76,5,135,306,100
8/6/2023,6,8,2023,1,0,1017,Home,174.77,0.06,164.28,19,Rural,171.03,187.4,29.1,2.9,0.61,3,36,309,150
10/28/2023,5,10,2023,1,0,1013,Beauty,73.43,0.15,62.42,14,Urban,75.93,118.7,15.3,12.2,0.62,6,171,394,144
3/14/2023,1,3,2023,0,0,1001,Electronics,222.54,0.31,153.55,20,Urban,221.2,146.4,25.7,7.8,0.79,5,109,107,110
10/9/2023,0,10,2023,0,0,1011,Home,250.68,0.4,150.41,10,Urban,244.85,65.5,3.6,1.8,0.95,2,199,330,98
9/6/2023,2,9,2023,0,0,1005,Clothing,204.81,0.45,112.65,17,Rural,189.21,185.7,28.2,12.9,0.38,14,25,27,120
2/16/2023,3,2,2023,0,0,1003,Home,340.94,0.31,235.25,8,Urban,323.55,135.3,32,2,0.58,10,68,438,122
5/1/2023,0,5,2023,0,0,1012,Electronics,213.34,0,213.34,14,Urban,196.28,167.1,20.4,0.4,0.09,14,30,196,99
8/2/2023,2,8,2023,0,0,1003,Electronics,480.9,0.09,437.62,8,Urban,510.48,169.2,-0.8,25.6,0.36,4,25,475,79
8/27/2023,6,8,2023,1,0,1013,Grocery,301.64,0.05,286.56,5,Rural,279.63,88.5,30.8,10.2,0.41,11,22,199,91
2/25/2023,5,2,2023,1,0,1015,Clothing,404.7,0.18,331.85,16,Rural,412.42,129.4,26.7,3.1,0.84,4,42,153,93
12/16/2023,5,12,2023,1,1,1003,Electronics,59.13,0.25,44.35,8,Urban,57.27,194.1,25,5.5,0.51,7,191,383,157
4/17/2023,0,4,2023,0,0,1000,Beauty,201.66,0.02,197.63,10,Urban,190.61,63.4,-3.5,5.6,0.73,7,78,69,99
11/15/2023,2,11,2023,0,0,1012,Clothing,171.74,0.17,142.54,8,Urban,176.53,152.5,27,1.1,0.02,9,164,159,119
2/17/2023,4,2,2023,0,0,1003,Clothing,286.89,0.09,261.07,9,Urban,284.42,194.3,0.5,1.1,0.46,10,61,431,124
3/2/2023,3,3,2023,0,0,1019,Beauty,431.25,0.32,293.25,18,Urban,422.64,95.1,3.9,3.2,0.9,12,74,351,76
